instance_id,campus,size,track,structure,phi,eta,m,u_target,u_realized,method,seed,twt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,decisions,latency_ms_per_decision,replans,validator_ok,runtime_s,n_declines,deliberate_wait_bh,ran_primary_after_decline,ran_secondary_after_decline
c01_replay_150_0159,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,21.729600000000005,90.8648,4.995298666666667,0.006666666666666667,,0.0,0.5,0.0,150,0.11709760253628095,,1,0.017564640380442142,160,60.910000000000004,27,8
c01_replay_150_0160,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,38.0,56.815799999999996,3.1845226666666666,0.006666666666666667,,0.014285714285714285,0.0,0.0,150,0.008689649403095245,,1,0.0013034474104642868,11,3.4210999999999956,9,2
c01_replay_150_0160,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,38.0,56.815799999999996,3.193002666666667,0.006666666666666667,,0.014285714285714285,0.0,0.0,150,0.011553006867567698,,1,0.0017329510301351547,9,2.0278999999999883,7,2
c01_replay_150_0160,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,38.0,56.815799999999996,3.193002666666667,0.006666666666666667,,0.014285714285714285,0.0,0.0,150,0.012452329198519388,,1,0.0018678493797779083,9,2.0278999999999883,7,2
c01_replay_150_0160,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,38.0,56.815799999999996,3.193002666666667,0.006666666666666667,,0.014285714285714285,0.0,0.0,150,0.01881947120030721,,1,0.0028229206800460815,13,2.036699999999996,7,2
c01_replay_150_0161,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,28.0,99.3379,4.496789333333333,0.006666666666666667,,0.009900990099009901,0.0,0.0,150,0.009750692794720331,,1,0.0014626039192080498,43,39.44159999999998,6,0
c01_replay_150_0161,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,28.0,99.3379,4.496789333333333,0.006666666666666667,,0.009900990099009901,0.0,0.0,150,0.012404887626568476,,1,0.0018607331439852715,43,39.44159999999998,6,0
c01_replay_150_0161,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,28.0,99.3379,4.496789333333333,0.006666666666666667,,0.009900990099009901,0.0,0.0,150,0.01338162769873937,,1,0.0020072441548109055,43,39.44159999999998,6,0
c01_replay_150_0161,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,28.0,99.3379,4.496789333333333,0.006666666666666667,,0.009900990099009901,0.0,0.0,150,0.01836412896712621,,1,0.0027546193450689316,43,39.44159999999998,6,0
c01_replay_150_0162,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,0.0,15.0,3.00766,0.0,,0.0,0.0,0.0,150,0.015290373315413794,,1,0.002293555997312069,97,26.817100000000003,16,9
c01_replay_150_0162,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,0.0,14.0,3.3610673333333327,0.0,,0.0,0.0,0.0,150,0.05475302537282308,,1,0.008212953805923462,135,44.9681,24,11
c01_replay_150_0162,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,0.0,14.0,3.3610673333333327,0.0,,0.0,0.0,0.0,150,0.056027298172314964,,1,0.008404094725847244,135,44.9681,24,11
c01_replay_150_0162,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,0.0,14.0,3.3277339999999995,0.0,,0.0,0.0,0.0,150,0.08683507641156514,,1,0.013025261461734772,89,32.9681,25,10
c01_replay_150_0163,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,99.11640000000001,94.5581,8.362299333333334,0.02,,0.024691358024691357,0.05,0.0,150,0.02245292067527771,,1,0.0033679381012916565,560,145.33269999999976,29,2
c01_replay_150_0163,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,99.11640000000001,94.5581,8.223893333333335,0.02,,0.024691358024691357,0.05,0.0,150,0.04308840880791346,,1,0.006463261321187019,495,177.54969999999955,24,2
c01_replay_150_0163,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,99.11640000000001,94.5581,8.223893333333333,0.02,,0.024691358024691357,0.05,0.0,150,0.045942272990942,,1,0.0068913409486413,495,177.54969999999955,24,2
c01_replay_150_0163,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,99.11640000000001,94.5581,8.223893333333335,0.02,,0.024691358024691357,0.05,0.0,150,0.067353801180919,,1,0.010103070177137852,495,177.54969999999955,24,2
c01_replay_150_0164,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,61.729600000000005,98.8648,4.604423333333332,0.02,,0.02,0.047619047619047616,0.0,150,0.010088905692100525,,1,0.0015133358538150787,63,12.845800000000025,6,4
c01_replay_150_0164,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,61.729600000000005,98.8648,4.604423333333332,0.02,,0.02,0.047619047619047616,0.0,150,0.01315589373310407,,1,0.0019733840599656105,63,12.845800000000025,6,4
c01_replay_150_0164,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,61.729600000000005,98.8648,4.604423333333332,0.02,,0.02,0.047619047619047616,0.0,150,0.014236203084389368,,1,0.0021354304626584053,63,12.845800000000025,6,4
c01_replay_150_0164,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,61.729600000000005,98.8648,4.604423333333332,0.02,,0.02,0.047619047619047616,0.0,150,0.01990865295132001,,1,0.002986297942698002,63,12.845800000000025,6,4
c01_replay_150_0165,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,24.0,91.35900000000001,4.493690666666667,0.006666666666666667,,0.016666666666666666,0.0,0.0,150,0.02219472701350848,,1,0.003329209052026272,544,133.90819999999962,24,4
c01_replay_150_0165,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,24.0,91.35900000000001,4.506405333333333,0.006666666666666667,,0.016666666666666666,0.0,0.0,150,0.045908993730942406,,1,0.006886349059641361,543,142.48829999999955,24,4
c01_replay_150_0165,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,24.0,91.35900000000001,4.506405333333333,0.006666666666666667,,0.016666666666666666,0.0,0.0,150,0.04784031460682551,,1,0.007176047191023827,543,142.48829999999955,24,4
c01_replay_150_0165,1,150,replay,chain,1.0,0.8,0.8,,,atc_eta_patient,301,24.0,91.35900000000001,4.506405333333333,0.006666666666666667,,0.016666666666666666,0.0,0.0,150,0.06639024242758751,,1,0.009958536364138126,543,142.48829999999955,24,4
c01_replay_150_0166,1,150,replay,chain,1.0,0.8,0.8,,,wspt_patient,301,82.0,44.5,3.2657133333333332,0.006666666666666667,0.0,0.009009009009009009,0.0,0.0,150,0.008856269220511118,,1,0.0013284403830766678,1,0.1070000000000002,1,0
c01_replay_150_0166,1,150,replay,chain,1.0,0.8,0.8,,,atc_patient,301,82.0,44.5,3.2657133333333332,0.006666666666666667,0.0,0.009009009009009009,0.0,0.0,150,0.010197007407744726,,1,0.0015295511111617088,1,0.1070000000000002,1,0
c01_replay_150_0166,1,150,replay,chain,1.0,0.8,0.8,,,lfj_atc_patient,301,82.0,44.5,3.2657133333333332,0.006666666666666667,0.0,0.009009009009009009,0.0,0.0,150,0.010926437874635061,,1,0.001638965681195259,1,0.1070000000000002,1,0
