instance_id,campus,size,track,structure,phi,eta,m,u_target,u_realized,method,seed,twt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,decisions,latency_ms_per_decision,replans,validator_ok,runtime_s,n_declines,deliberate_wait_bh,ran_primary_after_decline,ran_secondary_after_decline
c10_replay_400_0120,10,400,replay,full,,0.8,0.6,,,atc_patient,301,526.0,90.8648,3.17541375,0.005,0.16666666666666666,0.03225806451612903,0.0,0.0,400,0.38017576560378075,,1,0.1520703062415123,2144,396.1338000000017,77,26
c10_replay_400_0120,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,526.0,90.8648,3.17541375,0.005,0.16666666666666666,0.03225806451612903,0.0,0.0,400,0.3872671420685947,,1,0.15490685682743788,2144,396.1338000000017,77,26
c10_replay_400_0120,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,526.0,90.8648,3.17541375,0.005,0.16666666666666666,0.03225806451612903,0.0,0.0,400,0.6946324463933706,,1,0.27785297855734825,2145,396.27770000000174,77,26
c10_replay_400_0121,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,0.0,12.36,1.1179999999999999,0.0,0.0,,0.0,0.0,400,0.1743650482967496,,1,0.06974601931869984,1183,266.7699999999998,82,90
c10_replay_400_0121,10,400,replay,full,,0.8,0.6,,,atc_patient,301,0.0,12.129999999999999,2.202425,0.0,0.0,,0.0,0.0,400,0.4492380772717297,,1,0.17969523090869188,3668,169.04999999999848,88,121
c10_replay_400_0121,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,0.0,12.129999999999999,2.20445,0.0,0.0,,0.0,0.0,400,0.46676435973495245,,1,0.18670574389398098,3728,171.51999999999848,88,121
c10_replay_400_0121,10,400,replay,full,,0.8,0.6,,,atc_eta_patient,301,0.0,12.129999999999999,2.237675,0.0,0.0,,0.0,0.0,400,0.7636479963548481,,1,0.30545919854193926,4832,186.62000000000108,86,116
c10_replay_400_0122,10,400,replay,full,,0.8,0.6,,,wspt_patient,301,23.999999999999986,42.0261,1.8366095000000002,0.0025,0.0,0.034482758620689655,0.0,0.0,400,0.2552945469506085,,1,0.1021178187802434,7384,205.3288999999965,76,145
c10_replay_400_0122,10,400,replay,full,,0.8,0.6,,,atc_patient,301,23.999999999999986,42.0261,1.9563784999999996,0.0025,0.0,0.034482758620689655,0.0,0.0,400,0.6192240957170725,,1,0.247689638286829,6308,335.30680000000115,50,171
c10_replay_400_0122,10,400,replay,full,,0.8,0.6,,,lfj_atc_patient,301,23.999999999999986,42.0261,1.9563784999999996,0.0025,0.0,0.034482758620689655,0.0,0.0,400,0.6658858782611787,,1,0.2663543513044715,6308,335.30680000000115,50,171
